app,review_text,rating,date
Kilimall,"It's a reliable shopping app, they deliver there goods on time and there services are top notch",1,2025-03-02 20:31:28
Kilimall,"Just gave Kilimall a well-deserved ⭐⭐⭐⭐⭐ review! Great prices, amazing deals, and fast deliveries—definitely my go-to online shopping platform. If you haven't tried it yet, you're missing out! Shop smart, shop Kilimall! #Kilimall #BestDeals #HappyCustomer""",5,2025-03-02 08:02:54
Kilimall,the best online marketing app to get anything you need and at affordable prices and quick delivery,5,2025-03-02 07:23:14
Kilimall,"I order ceramics cups, they were badly packed and reached to broken, every cup was broken, reaching to the seller he delayed me with narrative for seven days in a way kilimall can't refund, because they don't after 7days,, That how l incurred big loss with kilimall . Don't do this to customers, we trust we with payment then delivery broken items",1,2025-03-02 00:36:20
Kilimall,This is of evey product at cheap prize. grab uars b4 it's too late.,5,2025-03-01 22:34:40
Kilimall,"service iko fit sana keep up.thank you kilimall, delivery very fast within 3dsys",5,2025-03-01 21:22:34
Kilimall,good services and faster delivery,5,2025-02-28 01:00:12
Kilimall,Easy to use I have used it 2 times and the goods reached on time,5,2025-02-27 23:33:53
Kilimall,delivered in time,5,2025-02-27 07:59:36
Kilimall,"kilimal is the best, fast delivery",5,2025-02-26 20:43:55
Kilimall,quick delivery time,5,2025-02-26 12:11:36
Kilimall,"Kilimall is an easy to use online shopping platform. It offers the best online prices, and the products are as accurate as observed from their application. Payments are easy to make, and their delivery period is satisfactory.",5,2025-02-26 07:02:21
Kilimall,very fast delivery 🤩🤩🤩,5,2025-02-26 04:25:27
Kilimall,"Good delivery 🚚 , love the speed and their products",5,2025-02-25 07:58:44
Kilimall,This is the best online market you will ever experience they have quick delivery and products of high quality,5,2025-02-24 03:32:56
Kilimall,dissapointed in your services both delivery and the customer service atteandants,1,2025-02-24 02:44:40
Kilimall,their products arrive right on time and work pretty well,5,2025-02-23 08:49:53
Kilimall,Received my package good than I expected Thanks to kilimall🤗,5,2025-02-23 01:13:11
Kilimall,"fast reply customer care,easy payment methods,fast dispatch and delivery makes kilimall a convenient online shop.Goods ordered us what you get.",4,2025-02-21 23:17:11
Kilimall,Your delivery takes long and especially when the item is from abroad. You need to be faster. Ordering something to take half a month is extremely long.,1,2025-02-21 22:26:31
Kilimall,"Good prices, fair delivery it's the best👌",4,2025-02-21 02:48:46
Kilimall,"Very legit, worth the price, nice packaging and fast delivery ...Killmall are the best ♥️",4,2025-02-20 21:57:50
Kilimall,Perfect of all. The GOAT in service delivery.,5,2025-02-20 06:12:55
Kilimall,"Good experience, timely deliveries..",4,2025-02-20 03:44:27
Kilimall,"""I had a great shopping experience with Kilimall! The product was exactly as described, good quality, and delivered on time. I'm impressed with their service and would definitely shop again. Highly recommend!""",1,2025-02-20 02:37:07
Kilimall,I had an issue with my order that has been in transit for a while but agent Margaret helped me follow up till it got delivered. I commend her exceptional services!!!,5,2025-02-18 10:02:12
Kilimall,I love killimal app it's really reliable and safe delivery is also fast,5,2025-02-18 07:33:18
Kilimall,"I had a great experience being assisted by Margaret customer service desk. She was professional, patient, and very attentive to my concerns. She listened carefully, provided clear explanations, and made sure my issue was resolved efficiently. There was a slight delay in processing my request, but Margaret handled it well and kept me updated throughout. Overall, her service was excellent, and I truly appreciate her effort. I’d definitely seek her assistance again. Keep up the great work, Margar",5,2025-02-18 05:46:31
Kilimall,"Kilimall is a Super dope online shopping,you don't need to go out there and stroll up and down looking for things you need and are scarce to find, pop up to Kilimall,Safe, secure, fast and reliable delivery 🥰🥰💯💯💯👌",3,2025-02-16 03:03:01
Kilimall,work on speed and delivery guys are Soo rude,5,2025-02-14 23:46:07
Kilimall,Killmall is the online shopping with good products and fast delivery,5,2025-02-13 23:35:06
Kilimall,I ordered two items from your app at the same time One arrived earlier and the other did not arrived ...they both arrived at Nairobi sorting center (tracking an order) I got a confirmation sms that my order has arrived and on going to the pick up point they claim that the order has not arrived but it is signed. Now comes the pathetic part your live chart and chart with seller are just pathetic ....no response at all i keep waiting to be connected to a customer care forever This is just trush,1,2025-02-12 05:39:09
Kilimall,fast and well packaged,5,2025-02-12 04:44:59
Kilimall,Extremely poor customer services no replies to customer queries package not delivered no explanation at all disgusting,1,2025-02-11 20:26:03
Kilimall,delivered as ordered,5,2025-02-11 07:24:12
Kilimall,"These guys have the worst delivery system, it took them a week to ship a 1kg package from Mlolongo to Huruma😂",1,2025-02-11 04:22:53
Kilimall,"They deliberately delay your order, why should I wait for an order for more than 7 days and yet you paid the delivery fee? Kama delivery ni kidogo si muongezee. Huh!!! Last time using this app.",1,2025-02-11 02:21:11
Kilimall,"Abby was really of help in tracking my order, thank you so much kilimall",5,2025-02-11 00:53:01
Kilimall,This app is the most scum. They are so slow in delivery and they tell you to get your package yourself even after you pay for delivery. Kilimall app will frustrate you They even don't have return policy.. Customer service is so bad and unprofessional.. Guys think twice when you order from kilimall. Order at your own risk ..,1,2025-02-10 20:39:50
Kilimall,adjust on Delivery,4,2025-02-09 11:36:07
Kilimall,"Professional Service from Angeline, My product was delivered successfully.",5,2025-02-09 10:33:19
Kilimall,"quality products, speed in dispatch and delivery. I love Kilimall compared to similar online shopping apps, they have really gained my respect. Delivery within 24 hours of ordering from Nairobi to Mombasa that's a record for an online shopping apps.",5,2025-02-08 21:03:53
Kilimall,Overally the app is good...but your return and refund or exchange process takes too long why give them 9days for real and your agents take advantage of that 48 hrs is enough to ship back the goods..9days is too long then after that someone would have to wait for another 4days for their goods to be delivered back and that's hectic if I'm being honest y'all should work on that,5,2025-02-08 20:54:22
Kilimall,"Best in everything as far as I know,,,high quality product and fast delivery.",5,2025-02-07 19:40:13
Kilimall,Good app ever no scam delivery on time and quality Goods and service s,5,2025-02-07 11:20:39
Kilimall,amaizing delivery products,4,2025-02-07 10:48:48
Kilimall,my product arrived on time and it was very with my customer service centre in Mtwapa. that lady was very welcoming and so friendly 😊. thanks killimall and the Team.,5,2025-02-07 06:48:15
Kilimall,fast delivery and the products are the best,5,2025-02-06 07:14:34
Kilimall,I like everything about it. two days on delivery that was first 👍,5,2025-02-05 16:28:07
Kilimall,good price delivery on time transparency,4,2025-02-05 10:53:22
Kilimall,"I trust the platform, delivery is on time and most of good are very cheap",5,2025-02-05 09:29:30
Kilimall,"kilimall is the best,,,, they don't delay too and everything arrives on time",5,2025-02-04 09:17:52
Kilimall,"Kilimall is one of the best, genuine goods as shopped online, there you find it as shown at the collection center, and is dropped within the stupilated period and on time. Shop at Kilimall and be happy always!!!",5,2025-02-04 08:52:31
Kilimall,"Trusted and reliable. Secure payment methods, fast delivery, commendable return and after sale services. I highly recommend anyone and everyone interested in buying goods online, this of course is the way to go.",4,2025-02-03 23:27:22
Kilimall,The app is really great and delivery are done Soo fast..but for the past few days I have been trying to order and search for items but it keeps on telling me to try again later,5,2025-02-03 23:24:20
Kilimall,"I have been using this app over five years, at first the delivery was free and so fast. I remember a time like three years back I used to order goods and I got them like 2 days and the late time was 3 days but now we have to pay for delivery fee and the product take like 7 to 8 days. Actually kilimall is good online shopping mall but the service are getting way worse and it will not change then I will have to use an alternative shopping mall.",1,2025-02-03 09:55:07
Kilimall,good online shop to consider fast and easy to access delivery is on 🔝,5,2025-02-03 08:42:59
Kilimall,"Kilimall never fails it is my number one shopping place, There products are legit and every product is worth the price plus packaging is good delivery is on point and you can reach out to the seller Incase you have further questions and they respond on time.",5,2025-02-03 01:24:10
Kilimall,"💯The best app to chop,, 🤞very fast no delays",5,2025-02-02 10:14:57
Kilimall,So fast on delivery,5,2025-02-02 06:03:20
Kilimall,delivery at above average speed,4,2025-02-02 04:13:54
Glovo,"Good delivery, however Chicken Republic Aminu Kano Crescent Abuja forgot to put my drink I paid for in the delivery. I was disappointed with the lack of efficiency and supervision.",4,2025-07-30 08:29:28
Glovo,there delivery is fast,5,2025-07-30 08:17:42
Glovo,"recently has become very unreliable and takes more than 1h for food to be delivered even if the restaurant has already made the food. the delivery people always seem to be very far from the restaurants, and they only give you excuses and push you to buy the premium services.",2,2025-07-30 08:11:39
Glovo,"Chances are you will buy products from a store, you are charged and they deliver partial goods because they don't have everything in stock. You will then start a whole process of getting refunds for goods not delivered.",1,2025-07-30 07:21:09
Glovo,could you add support for now bar on Samsung devises to track delivery on the lock screen,3,2025-07-30 06:55:05
Glovo,there is a delay in delivery time. but all is okay,5,2025-07-30 06:16:10
